GenomeID	Length	Accession	TaxaID	superkingdom	phylum	class	order	family	genus	species
VIRL_NC_013646.1_Enterococcus_phage	38764	NC_013646.1	673832	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Phifelvirus	Enterococcus virus FL1
VIRL_NC_013647.1_Klebsiella_phage	41119	NC_013647.1	674082	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Przondovirus	Klebsiella virus KP32
VIRL_NC_013648.1_Enterococcus_phage	39576	NC_013648.1	673837	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Phifelvirus	Enterococcus virus FL3
VIRL_NC_013649.2_Klebsiella_phage	43809	NC_013649.2	674081	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Drulisvirus	Klebsiella virus KP34
VIRL_NC_013650.1_Mycobacterium_phage	155445	NC_013650.1	663554	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium virus Bxz1
VIRL_NC_013651.1_Vibrio_phage	38497	NC_013651.1	644563	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Teseptimavirus	Vibrio phage N4
VIRL_NC_013664.1_SARS_coronavirus	29059	NC_013664.1	722424	Viruses	<not present>	<not present>	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus
VIRL_NC_013668.1_Anguillid_herpesvirus	248531	NC_013668.1	150286	Viruses	<not present>	<not present>	Herpesvirales	Alloherpesviridae	Cyprinivirus	Anguillid herpesvirus 1
VIRL_NC_013691.1_Pseudomonas_phage	74901	NC_013691.1	655097	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Luzseptimavirus	Pseudomonas virus LUZ7
VIRL_NC_013692.1_Pseudomonas_phage	72544	NC_013692.1	655098	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Litunavirus	Pseudomonas virus LIT1
VIRL_NC_013693.1_Shigella_phage	158006	NC_013693.1	637730	Viruses	<not present>	<not present>	Caudovirales	Ackermannviridae	Agtrevirus	Shigella virus AG3
VIRL_NC_013694.1_Mycobacterium_phage	51376	NC_013694.1	663557	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus Peaches
VIRL_NC_013695.1_Simian_picornavirus	7379	NC_013695.1	1330521	Viruses	<not present>	<not present>	Picornavirales	Picornaviridae	Enterovirus	Enterovirus J
VIRL_NC_013696.1_Enterococcus_phage	42822	NC_013696.1	663241	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Enterococcus phage phiEf11
VIRL_NC_013697.1_Deftia_phage	157486	NC_013697.1	665032	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	<not present>	Deftia phage phiW-14
VIRL_NC_013698.1_Clavibacter_phage	58652	NC_013698.1	686439	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Cimpunavirus	Clavibacter virus CMP1
VIRL_NC_013699.1_Diplodia_scrobiculata	5018	NC_013699.1	459770	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Diplodia scrobiculata RNA virus 1
VIRL_NC_013755.1_Kobuvirus_pig/JY-2010a/CHN,	8210	NC_013755.1	707153	Viruses	<not present>	<not present>	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus C
VIRL_NC_013756.1_Marseillevirus,_complete	368454	NC_013756.1	694581	Viruses	<not present>	<not present>	<not present>	Marseilleviridae	Marseillevirus	Marseillevirus marseillevirus
VIRL_NC_013758.1_Haloarcula_hispanica	8082	NC_013758.1	710112	Viruses	<not present>	<not present>	<not present>	Pleolipoviridae	Alphapleolipovirus	Haloarcula virus HHPV1
VIRL_NC_013772.1_Pseudaletia_unipuncta	176677	NC_013772.1	36355	Viruses	<not present>	<not present>	<not present>	Baculoviridae	Betabaculovirus	Mythimna unipuncta granulovirus A
VIRL_NC_013774.1_Porcine_circovirus	1767	NC_013774.1	720569	Viruses	<not present>	<not present>	<not present>	Circoviridae	Circovirus	Porcine circovirus type 1/2a
VIRL_NC_013794.1_Feline_coronavirus	29264	NC_013794.1	711465	Viruses	<not present>	<not present>	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1
VIRL_NC_013795.1_Feline_coronavirus	29264	NC_013795.1	711466	Viruses	<not present>	<not present>	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1
VIRL_NC_013796.1_California_sea	5112	NC_013796.1	715223	Viruses	<not present>	<not present>	<not present>	Polyomaviridae	Betapolyomavirus	Zalophus californianus polyomavirus 1
VIRL_NC_013797.1_Pieris_rapae	108592	NC_013797.1	362830	Viruses	<not present>	<not present>	<not present>	Baculoviridae	Betabaculovirus	Artogeia rapae granulovirus
VIRL_NC_013800.1_Tobacco_leaf	1344	NC_013800.1	205323	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Tobacco leaf curl betasatellite
VIRL_NC_013801.1_Croton_yellow	1347	NC_013801.1	713089	Viruses	<not present>	<not present>	<not present>	Alphasatellitidae	Clecrusatellite	Croton yellow vein mosaic alphasatellite
VIRL_NC_013802.1_Cotton_leaf	1354	NC_013802.1	713092	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Cotton leaf curl Burewala betasatellite
VIRL_NC_013803.1_Cotton_leaf	1366	NC_013803.1	713091	Viruses	<not present>	<not present>	<not present>	Alphasatellitidae	<not present>	Cotton leaf curl Burewala alphasatellite
VIRL_NC_013804.1_Pseudocowpox_virus,	145289	NC_013804.1	129726	Viruses	<not present>	<not present>	<not present>	Poxviridae	Parapoxvirus	Pseudocowpox virus
VIRL_NC_013920.1_Olive_latent	7148	NC_013920.1	626962	Viruses	<not present>	<not present>	Tymovirales	Tymoviridae	Marafivirus	Olive latent virus 3
VIRL_NC_013931.1_Human_papillomavirus	8069	NC_013931.1	735496	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 3
VIRL_NC_013936.1_Mycobacterium_phage	52141	NC_013936.1	685506	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium virus Ardmore
VIRL_NC_013953.1_Lymantria_xylina	156344	NC_013953.1	166921	Viruses	<not present>	<not present>	<not present>	Baculoviridae	Alphabaculovirus	Lymantria xylina nucleopolyhedrovirus
VIRL_NC_013955.1_Ngaingan_virus,	15764	NC_013955.1	1972623	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus	Ngaingan hapavirus
VIRL_NC_013999.1_Phlebiopsis_gigantea	11563	NC_013999.1	349681	Viruses	<not present>	<not present>	<not present>	Totiviridae	<not present>	Phlebiopsis gigantea mycovirus dsRNA 1
VIRL_NC_014036.1_Klebsiella_phage	174436	NC_014036.1	707757	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Slopekvirus	Klebsiella virus KP15
VIRL_NC_014037.1_Sugarcane_streak	9782	NC_014037.1	53954	Viruses	<not present>	<not present>	<not present>	Potyviridae	Poacevirus	Sugarcane streak mosaic virus
VIRL_NC_014038.1_Sunflower_chlorotic	9965	NC_014038.1	129732	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Sunflower chlorotic mottle virus
VIRL_NC_014040.1_Radish_leaf	2752	NC_014040.1	435646	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Radish leaf curl virus
VIRL_NC_014064.1_Freesia_mosaic	9489	NC_014064.1	421012	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Freesia mosaic virus
VIRL_NC_014065.1_Sida_yellow	1370	NC_014065.1	755305	Viruses	<not present>	<not present>	<not present>	Alphasatellitidae	<not present>	Sida yellow vein China alphasatellite
VIRL_NC_014066.1_Okra_yellow	2612	NC_014066.1	327280	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Okra yellow mosaic Mexico virus
VIRL_NC_014067.1_Okra_yellow	2582	NC_014067.1	327280	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Okra yellow mosaic Mexico virus
VIRL_NC_014068.1_Torque_teno	2910	NC_014068.1	687376	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 8
VIRL_NC_014069.1_Torque_teno	3690	NC_014069.1	687343	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 4
VIRL_NC_014070.1_Torque_teno	2878	NC_014070.1	687386	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Iotatorquevirus	Torque teno sus virus 1a
VIRL_NC_014071.1_Torque_teno	2797	NC_014071.1	687385	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Thetatorquevirus	Torque teno canis virus
VIRL_NC_014072.1_Torque_teno	2064	NC_014072.1	687384	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Etatorquevirus	Torque teno felis virus
VIRL_NC_014073.1_Torque_teno	3629	NC_014073.1	687367	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 28
VIRL_NC_014074.1_Torque_teno	3729	NC_014074.1	687366	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 27
VIRL_NC_014075.1_Torque_teno	3759	NC_014075.1	687351	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 12
VIRL_NC_014076.1_Torque_teno	3770	NC_014076.1	687349	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 10
VIRL_NC_014077.1_Torque_teno	3899	NC_014077.1	687353	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 14
VIRL_NC_014078.1_Torque_teno	3808	NC_014078.1	687358	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 19
VIRL_NC_014079.1_Torque_teno	3798	NC_014079.1	687365	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 26
VIRL_NC_014080.1_Torque_teno	3736	NC_014080.1	687346	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 7
VIRL_NC_014081.1_Torque_teno	3748	NC_014081.1	687342	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 3
VIRL_NC_014082.1_Torque_teno	2952	NC_014082.1	687375	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 7
VIRL_NC_014083.1_Torque_teno	3763	NC_014083.1	687364	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 25
VIRL_NC_014084.1_Torque_teno	3790	NC_014084.1	687347	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 8
VIRL_NC_014085.1_Torque_teno	3371	NC_014085.1	687382	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Epsilontorquevirus	Torque teno tamarin virus
VIRL_NC_014086.1_Torque_teno	2765	NC_014086.1	687370	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 2
VIRL_NC_014087.1_Torque_teno	3718	NC_014087.1	687383	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Zetatorquevirus	Torque teno douroucouli virus
VIRL_NC_014088.1_Torque_teno	2897	NC_014088.1	687371	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 3
VIRL_NC_014089.1_Torque_teno	2908	NC_014089.1	687373	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 5
VIRL_NC_014090.1_Torque_teno	2785	NC_014090.1	687372	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 4
VIRL_NC_014091.1_Torque_teno	3818	NC_014091.1	687355	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 16
VIRL_NC_014092.1_Torque_teno	2872	NC_014092.1	687387	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Iotatorquevirus	Torque teno sus virus 1b
VIRL_NC_014093.1_Torque_teno	3253	NC_014093.1	687380	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Gammatorquevirus	Torque teno midi virus 2
VIRL_NC_014094.1_Torque_teno	3705	NC_014094.1	687345	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 6
VIRL_NC_014095.1_Torque_teno	2897	NC_014095.1	687374	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 6
VIRL_NC_014096.1_Torque_teno	3787	NC_014096.1	687354	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Alphatorquevirus	Torque teno virus 15
VIRL_NC_014097.1_Torque_teno	2856	NC_014097.1	687369	Viruses	<not present>	<not present>	<not present>	Anelloviridae	Betatorquevirus	Torque teno mini virus 1
VIRL_NC_014099.1_Sulfolobus_turreted	16622	NC_014099.1	754004	Viruses	<not present>	<not present>	<not present>	Turriviridae	Alphaturrivirus	Sulfolobus turreted icosahedral virus 2
VIRL_NC_014126.1_Providence_virus,	6155	NC_014126.1	213633	Viruses	<not present>	<not present>	<not present>	Carmotetraviridae	Alphacarmotetravirus	Providence virus
VIRL_NC_014127.1_Chiltepin_yellow	6517	NC_014127.1	688701	Viruses	<not present>	<not present>	Tymovirales	Tymoviridae	Tymovirus	Chiltepin yellow mosaic virus
VIRL_NC_014128.1_Sida_golden	2573	NC_014128.1	759390	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mottle virus
VIRL_NC_014130.1_Sida_golden	2611	NC_014130.1	759390	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mottle virus
VIRL_NC_014137.1_Slow_bee	9505	NC_014137.1	458132	Viruses	<not present>	<not present>	Picornavirales	Iflaviridae	Iflavirus	Slow bee paralysis virus
VIRL_NC_014138.1_Abutilon_Brazil	2653	NC_014138.1	665102	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Abutilon Brazil virus
VIRL_NC_014139.1_Abutilon_Brazil	2618	NC_014139.1	665102	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Abutilon Brazil virus
VIRL_NC_014140.1_Soybean_mild	2768	NC_014140.1	761701	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Soybean mild mottle virus
VIRL_NC_014141.1_Soybean_chlorotic	2708	NC_014141.1	761702	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Soybean chlorotic blotch virus
VIRL_NC_014142.1_Soybean_chlorotic	2647	NC_014142.1	761702	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Soybean chlorotic blotch virus
VIRL_NC_014143.1_Bettongia_penicillata	7737	NC_014143.1	759701	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Dyolambdapapillomavirus	Dyolambdapapillomavirus 1
VIRL_NC_014185.1_Human_papillomavirus	7342	NC_014185.1	915429	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 10
VIRL_NC_014229.1_Streptomyces_phage	37068	NC_014229.1	747763	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Lomovskayavirus	Streptomyces phage phiSASD1
VIRL_NC_014236.1_Broome_virus	3947	NC_014236.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014237.1_Broome_virus	3903	NC_014237.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014238.1_Broome_virus	3848	NC_014238.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014239.1_Broome_virus	2327	NC_014239.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014240.1_Broome_virus	2076	NC_014240.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014241.1_Broome_virus	2068	NC_014241.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014242.1_Broome_virus	1316	NC_014242.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014243.1_Broome_virus	1231	NC_014243.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014244.1_Broome_virus	1203	NC_014244.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014245.1_Broome_virus	808	NC_014245.1	667093	Viruses	<not present>	<not present>	<not present>	Reoviridae	Orthoreovirus	Broome virus
VIRL_NC_014252.1_Panax_virus	9750	NC_014252.1	796352	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Panax virus Y
VIRL_NC_014260.1_Enterobacteria_phage	172253	NC_014260.1	697227	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Dhakavirus	Escherichia virus IME08
VIRL_NC_014320.1_Astrovirus_MLB1	6171	NC_014320.1	858367	Viruses	<not present>	<not present>	<not present>	Astroviridae	Mamastrovirus	Mamastrovirus 6
VIRL_NC_014321.1_Hyperthermophilic_Archaeal	17666	NC_014321.1	762906	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Hyperthermophilic Archaeal Virus 2
VIRL_NC_014322.1_Hyperthermophilic_Archaeal	22743	NC_014322.1	762905	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Hyperthermophilic Archaeal Virus 1
VIRL_NC_014324.1_Turnip_curly	2981	NC_014324.1	859650	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Turncurtovirus	Turnip curly top virus
VIRL_NC_014325.1_Bidens_mottle	9741	NC_014325.1	433357	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Bidens mottle virus
VIRL_NC_014326.1_Mus_musculus	7510	NC_014326.1	763552	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Pipapillomavirus	Pipapillomavirus 2
VIRL_NC_014327.1_Pepper_yellow	9745	NC_014327.1	160358	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Pepper yellow mosaic virus
VIRL_NC_014336.1_Human_enterovirus	7354	NC_014336.1	861519	Viruses	<not present>	<not present>	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C
VIRL_NC_014357.1_Fenneropenaeus_chinensis	6085	NC_014357.1	797418	Viruses	<not present>	<not present>	<not present>	Parvoviridae	Hepandensovirus	Decapod hepandensovirus 1
VIRL_NC_014358.1_Bocavirus_gorilla/GBoV1/2009,	4944	NC_014358.1	864686	Viruses	<not present>	<not present>	<not present>	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1
VIRL_NC_014359.1_Spissistilus_festinus	7951	NC_014359.1	862943	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Spissistilus festinus virus 1
VIRL_NC_014360.1_Circulifer_tenellus	8086	NC_014360.1	862944	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Circulifer tenellus virus 1
VIRL_NC_014361.1_Trichodysplasia_spinulosa-associated	5232	NC_014361.1	862909	Viruses	<not present>	<not present>	<not present>	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 8
VIRL_NC_014362.1_Bovine_papillomavirus	7251	NC_014362.1	714200	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Xipapillomavirus	Xipapillomavirus 1
VIRL_NC_014372.1_Cote_d'Ivoire	18935	NC_014372.1	186541	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Filoviridae	Ebolavirus	Tai Forest ebolavirus
VIRL_NC_014373.1_Bundibugyo_ebolavirus,	18940	NC_014373.1	565995	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Filoviridae	Ebolavirus	Bundibugyo ebolavirus
VIRL_NC_014379.1_Melon_chlorotic	1334	NC_014379.1	2169825	Viruses	<not present>	<not present>	<not present>	Alphasatellitidae	Clecrusatellite	Melon chlorotic mosaic alphasatellite
VIRL_NC_014380.1_Melon_chlorotic	2628	NC_014380.1	180399	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Melon chlorotic mosaic virus
